Order,Customer Id,Product,Region,OrderDate,Quantity,UnitPrice,Total Revenue,Total Revnue by Region
1020,Cus1033,Hat,West,8/31/2024,7,50,350," 1,100,845.00 "
1001,Cus1037,Shirt,North,1/31/2023,5,20,100," 1,418,820.00 "
1002,Cus1305,Shoes,South,2/28/2023,10,50,500," 3,401,530.00 "
1003,Cus1406,Hat,East,3/31/2023,7,15,105," 1,782,620.00 "
1004,Cus1324,Socks,West,4/30/2023,3,5,15," 1,100,495.00 "
1005,Cus1455,Jacket,North,5/31/2023,2,60,120," 1,418,720.00 "
1006,Cus1235,Gloves,South,6/30/2023,8,25,200," 3,401,030.00 "
1007,Cus1132,Shirt,East,7/31/2023,12,40,480," 1,782,515.00 "
1008,Cus1349,Shoes,West,8/31/2023,4,15,60," 1,100,480.00 "
1009,Cus1353,Hat,North,9/30/2023,7,10,70," 1,418,600.00 "
1010,Cus1163,Socks,South,10/31/2023,9,30,270," 3,400,830.00 "
1011,Cus1075,Jacket,East,11/30/2023,6,35,210," 1,782,035.00 "
1012,Cus1072,Gloves,West,12/31/2023,5,20,100," 1,100,420.00 "
1013,Cus1433,Shirt,North,1/31/2024,8,50,400," 1,418,530.00 "
1014,Cus1064,Shoes,South,2/29/2024,10,60,600," 3,400,560.00 "
1015,Cus1272,Hat,East,3/31/2024,11,10,110," 1,781,825.00 "
1016,Cus1473,Socks,West,4/30/2024,4,20,80," 1,100,320.00 "
1017,Cus1107,Jacket,North,5/31/2024,3,30,90," 1,418,130.00 "
1018,Cus1053,Gloves,South,6/30/2024,12,25,300," 3,399,960.00 "
1019,Cus1158,Shoes,East,7/31/2024,5,15,75," 1,781,715.00 "
1020,Cus1121,Hat,West,8/31/2024,7,50,350," 1,100,240.00 "
1001,Cus1281,Shirt,North,1/31/2023,5,20,100," 1,418,040.00 "
1002,Cus1457,Shoes,South,2/28/2023,10,50,500," 3,399,660.00 "
1003,Cus1077,Hat,East,3/31/2023,7,15,105," 1,781,640.00 "
1004,Cus1235,Socks,West,4/30/2023,3,5,15," 1,099,890.00 "
1005,Cus1316,Jacket,North,5/31/2023,2,60,120," 1,417,940.00 "
1006,Cus1063,Gloves,South,6/30/2023,8,25,200," 3,399,160.00 "
1007,Cus1157,Shirt,East,7/31/2023,12,40,480," 1,781,535.00 "
1008,Cus1106,Shoes,West,8/31/2023,4,15,60," 1,099,875.00 "
1009,Cus1226,Hat,North,9/30/2023,7,10,70," 1,417,820.00 "
1010,Cus1371,Socks,South,10/31/2023,9,30,270," 3,398,960.00 "
1011,Cus1167,Jacket,East,11/30/2023,6,35,210," 1,781,055.00 "
1012,Cus1381,Gloves,West,12/31/2023,5,20,100," 1,099,815.00 "
1013,Cus1402,Shirt,North,1/31/2024,8,50,400," 1,417,750.00 "
1014,Cus1414,Shoes,South,2/29/2024,10,60,600," 3,398,690.00 "
1015,Cus1141,Hat,East,3/31/2024,11,10,110," 1,780,845.00 "
1016,Cus1048,Socks,West,4/30/2024,4,20,80," 1,099,715.00 "
1017,Cus1403,Jacket,North,5/31/2024,3,30,90," 1,417,350.00 "
1018,Cus1130,Gloves,South,6/30/2024,12,25,300," 3,398,090.00 "
1019,Cus1352,Shoes,East,7/31/2024,5,15,75," 1,780,735.00 "
1020,Cus1024,Hat,West,8/31/2024,7,50,350," 1,099,635.00 "
1001,Cus1187,Shirt,North,1/31/2023,5,20,100," 1,417,260.00 "
1002,Cus1023,Shoes,South,2/28/2023,10,50,500," 3,397,790.00 "
1003,Cus1129,Hat,East,3/31/2023,7,15,105," 1,780,660.00 "
1004,Cus1015,Socks,West,4/30/2023,3,5,15," 1,099,285.00 "
1005,Cus1383,Jacket,North,5/31/2023,2,60,120," 1,417,160.00 "
1006,Cus1465,Gloves,South,6/30/2023,8,25,200," 3,397,290.00 "
1007,Cus1423,Shirt,East,7/31/2023,12,40,480," 1,780,555.00 "
1008,Cus1475,Shoes,West,8/31/2023,4,15,60," 1,099,270.00 "
1009,Cus1454,Hat,North,9/30/2023,7,10,70," 1,417,040.00 "
1010,Cus1219,Socks,South,10/31/2023,9,30,270," 3,397,090.00 "
1011,Cus1430,Jacket,East,11/30/2023,6,35,210," 1,780,075.00 "
1012,Cus1492,Gloves,West,12/31/2023,5,20,100," 1,099,210.00 "
1013,Cus1095,Shirt,North,1/31/2024,8,50,400," 1,416,970.00 "
1014,Cus1290,Shoes,South,2/29/2024,10,60,600," 3,396,820.00 "
1015,Cus1453,Hat,East,3/31/2024,11,10,110," 1,779,865.00 "
1016,Cus1168,Socks,West,4/30/2024,4,20,80," 1,099,110.00 "
1017,Cus1369,Jacket,North,5/31/2024,3,30,90," 1,416,570.00 "
1018,Cus1156,Gloves,South,6/30/2024,12,25,300," 3,396,220.00 "
1019,Cus1413,Shoes,East,7/31/2024,5,15,75," 1,779,755.00 "
1020,Cus1047,Hat,West,8/31/2024,7,50,350," 1,099,030.00 "
1001,Cus1004,Shirt,North,1/31/2023,5,20,100," 1,416,480.00 "
1002,Cus1370,Shoes,South,2/28/2023,10,50,500," 3,395,920.00 "
1003,Cus1244,Hat,East,3/31/2023,7,15,105," 1,779,680.00 "
1004,Cus1358,Socks,West,4/30/2023,3,5,15," 1,098,680.00 "
1005,Cus1168,Jacket,North,5/31/2023,2,60,120," 1,416,380.00 "
1006,Cus1498,Gloves,South,6/30/2023,8,25,200," 3,395,420.00 "
1007,Cus1464,Shirt,East,7/31/2023,12,40,480," 1,779,575.00 "
1008,Cus1253,Shoes,West,8/31/2023,4,15,60," 1,098,665.00 "
1009,Cus1272,Hat,North,9/30/2023,7,10,70," 1,416,260.00 "
1010,Cus1137,Socks,South,10/31/2023,9,30,270," 3,395,220.00 "
1011,Cus1408,Jacket,East,11/30/2023,6,35,210," 1,779,095.00 "
1012,Cus1302,Gloves,West,12/31/2023,5,20,100," 1,098,605.00 "
1013,Cus1088,Shirt,North,1/31/2024,8,50,400," 1,416,190.00 "
1014,Cus1327,Shoes,South,2/29/2024,10,60,600," 3,394,950.00 "
1015,Cus1070,Hat,East,3/31/2024,11,10,110," 1,778,885.00 "
1016,Cus1091,Socks,West,4/30/2024,4,20,80," 1,098,505.00 "
1017,Cus1386,Jacket,North,5/31/2024,3,30,90," 1,415,790.00 "
1018,Cus1066,Gloves,South,6/30/2024,12,25,300," 3,394,350.00 "
1019,Cus1112,Shoes,East,7/31/2024,5,15,75," 1,778,775.00 "
1020,Cus1310,Hat,West,8/31/2024,7,50,350," 1,098,425.00 "
1001,Cus1419,Shirt,North,1/31/2023,5,20,100," 1,415,700.00 "
1002,Cus1451,Shoes,South,2/28/2023,10,50,500," 3,394,050.00 "
1003,Cus1449,Hat,East,3/31/2023,7,15,105," 1,778,700.00 "
1004,Cus1080,Socks,West,4/30/2023,3,5,15," 1,098,075.00 "
1005,Cus1022,Jacket,North,5/31/2023,2,60,120," 1,415,600.00 "
1006,Cus1440,Gloves,South,6/30/2023,8,25,200," 3,393,550.00 "
1007,Cus1072,Shirt,East,7/31/2023,12,40,480," 1,778,595.00 "
1008,Cus1498,Shoes,West,8/31/2023,4,15,60," 1,098,060.00 "
1009,Cus1163,Hat,North,9/30/2023,7,10,70," 1,415,480.00 "
1010,Cus1306,Socks,South,10/31/2023,9,30,270," 3,393,350.00 "
1011,Cus1435,Jacket,East,11/30/2023,6,35,210," 1,778,115.00 "
1012,Cus1426,Gloves,West,12/31/2023,5,20,100," 1,098,000.00 "
1013,Cus1254,Shirt,North,1/31/2024,8,50,400," 1,415,410.00 "
1014,Cus1213,Shoes,South,2/29/2024,10,60,600," 3,393,080.00 "
1015,Cus1187,Hat,East,3/31/2024,11,10,110," 1,777,905.00 "
1016,Cus1432,Socks,West,4/30/2024,4,20,80," 1,097,900.00 "
1017,Cus1118,Jacket,North,5/31/2024,3,30,90," 1,415,010.00 "
1018,Cus1010,Gloves,South,6/30/2024,12,25,300," 3,392,480.00 "
1019,Cus1320,Shoes,East,7/31/2024,5,15,75," 1,777,795.00 "
1020,Cus1173,Hat,West,8/31/2024,7,50,350," 1,097,820.00 "
1001,Cus1234,Shirt,North,1/31/2023,5,20,100," 1,414,920.00 "
1002,Cus1115,Shoes,South,2/28/2023,10,50,500," 3,392,180.00 "
1003,Cus1395,Hat,East,3/31/2023,7,15,105," 1,777,720.00 "
1004,Cus1201,Socks,West,4/30/2023,3,5,15," 1,097,470.00 "
1005,Cus1354,Jacket,North,5/31/2023,2,60,120," 1,414,820.00 "
1006,Cus1375,Gloves,South,6/30/2023,8,25,200," 3,391,680.00 "
1007,Cus1005,Shirt,East,7/31/2023,12,40,480," 1,777,615.00 "
1008,Cus1336,Shoes,West,8/31/2023,4,15,60," 1,097,455.00 "
1009,Cus1488,Hat,North,9/30/2023,7,10,70," 1,414,700.00 "
1010,Cus1355,Socks,South,10/31/2023,9,30,270," 3,391,480.00 "
1011,Cus1143,Jacket,East,11/30/2023,6,35,210," 1,777,135.00 "
1012,Cus1250,Gloves,West,12/31/2023,5,20,100," 1,097,395.00 "
1013,Cus1294,Shirt,North,1/31/2024,8,50,400," 1,414,630.00 "
1014,Cus1457,Shoes,South,2/29/2024,10,60,600," 3,391,210.00 "
1015,Cus1457,Hat,East,3/31/2024,11,10,110," 1,776,925.00 "
1016,Cus1100,Socks,West,4/30/2024,4,20,80," 1,097,295.00 "
1017,Cus1373,Jacket,North,5/31/2024,3,30,90," 1,414,230.00 "
1018,Cus1255,Gloves,South,6/30/2024,12,25,300," 3,390,610.00 "
1019,Cus1325,Shoes,East,7/31/2024,5,15,75," 1,776,815.00 "
1020,Cus1170,Hat,West,8/31/2024,7,50,350," 1,097,215.00 "
1001,Cus1372,Shirt,North,1/31/2023,5,20,100," 1,414,140.00 "
1002,Cus1491,Shoes,South,2/28/2023,10,50,500," 3,390,310.00 "
1003,Cus1326,Hat,East,3/31/2023,7,15,105," 1,776,740.00 "
1004,Cus1311,Socks,West,4/30/2023,3,5,15," 1,096,865.00 "
1005,Cus1160,Jacket,North,5/31/2023,2,60,120," 1,414,040.00 "
1006,Cus1085,Gloves,South,6/30/2023,8,25,200," 3,389,810.00 "
1007,Cus1077,Shirt,East,7/31/2023,12,40,480," 1,776,635.00 "
1008,Cus1200,Shoes,West,8/31/2023,4,15,60," 1,096,850.00 "
1009,Cus1421,Hat,North,9/30/2023,7,10,70," 1,413,920.00 "
1010,Cus1228,Socks,South,10/31/2023,9,30,270," 3,389,610.00 "
1011,Cus1053,Jacket,East,11/30/2023,6,35,210," 1,776,155.00 "
1012,Cus1034,Gloves,West,12/31/2023,5,20,100," 1,096,790.00 "
1013,Cus1193,Shirt,North,1/31/2024,8,50,400," 1,413,850.00 "
1014,Cus1182,Shoes,South,2/29/2024,10,60,600," 3,389,340.00 "
1015,Cus1483,Hat,East,3/31/2024,11,10,110," 1,775,945.00 "
1016,Cus1266,Socks,West,4/30/2024,4,20,80," 1,096,690.00 "
1017,Cus1149,Jacket,North,5/31/2024,3,30,90," 1,413,450.00 "
1018,Cus1047,Gloves,South,6/30/2024,12,25,300," 3,388,740.00 "
1019,Cus1461,Shoes,East,7/31/2024,5,15,75," 1,775,835.00 "
1020,Cus1359,Hat,West,8/31/2024,7,50,350," 1,096,610.00 "
1001,Cus1257,Shirt,North,1/31/2023,5,20,100," 1,413,360.00 "
1002,Cus1290,Shoes,South,2/28/2023,10,50,500," 3,388,440.00 "
1003,Cus1136,Hat,East,3/31/2023,7,15,105," 1,775,760.00 "
1004,Cus1173,Socks,West,4/30/2023,3,5,15," 1,096,260.00 "
1005,Cus1297,Jacket,North,5/31/2023,2,60,120," 1,413,260.00 "
1006,Cus1133,Gloves,South,6/30/2023,8,25,200," 3,387,940.00 "
1007,Cus1269,Shirt,East,7/31/2023,12,40,480," 1,775,655.00 "
1008,Cus1239,Shoes,West,8/31/2023,4,15,60," 1,096,245.00 "
1009,Cus1013,Hat,North,9/30/2023,7,10,70," 1,413,140.00 "
1010,Cus1292,Socks,South,10/31/2023,9,30,270," 3,387,740.00 "
1011,Cus1372,Jacket,East,11/30/2023,6,35,210," 1,775,175.00 "
1012,Cus1493,Gloves,West,12/31/2023,5,20,100," 1,096,185.00 "
1013,Cus1271,Shirt,North,1/31/2024,8,50,400," 1,413,070.00 "
1014,Cus1216,Shoes,South,2/29/2024,10,60,600," 3,387,470.00 "
1015,Cus1363,Hat,East,3/31/2024,11,10,110," 1,774,965.00 "
1016,Cus1226,Socks,West,4/30/2024,4,20,80," 1,096,085.00 "
1017,Cus1129,Jacket,North,5/31/2024,3,30,90," 1,412,670.00 "
1018,Cus1081,Gloves,South,6/30/2024,12,25,300," 3,386,870.00 "
1019,Cus1075,Shoes,East,7/31/2024,5,15,75," 1,774,855.00 "
1020,Cus1304,Hat,West,8/31/2024,7,50,350," 1,096,005.00 "
1001,Cus1166,Shirt,North,1/31/2023,5,20,100," 1,412,580.00 "
1002,Cus1101,Shoes,South,2/28/2023,10,50,500," 3,386,570.00 "
1003,Cus1405,Hat,East,3/31/2023,7,15,105," 1,774,780.00 "
1004,Cus1424,Socks,West,4/30/2023,3,5,15," 1,095,655.00 "
1005,Cus1385,Jacket,North,5/31/2023,2,60,120," 1,412,480.00 "
1006,Cus1263,Gloves,South,6/30/2023,8,25,200," 3,386,070.00 "
1007,Cus1206,Shirt,East,7/31/2023,12,40,480," 1,774,675.00 "
1008,Cus1215,Shoes,West,8/31/2023,4,15,60," 1,095,640.00 "
1009,Cus1217,Hat,North,9/30/2023,7,10,70," 1,412,360.00 "
1010,Cus1462,Socks,South,10/31/2023,9,30,270," 3,385,870.00 "
1011,Cus1057,Jacket,East,11/30/2023,6,35,210," 1,774,195.00 "
1012,Cus1274,Gloves,West,12/31/2023,5,20,100," 1,095,580.00 "
1013,Cus1421,Shirt,North,1/31/2024,8,50,400," 1,412,290.00 "
1014,Cus1314,Shoes,South,2/29/2024,10,60,600," 3,385,600.00 "
1015,Cus1467,Hat,East,3/31/2024,11,10,110," 1,773,985.00 "
1016,Cus1270,Socks,West,4/30/2024,4,20,80," 1,095,480.00 "
1017,Cus1451,Jacket,North,5/31/2024,3,30,90," 1,411,890.00 "
1018,Cus1067,Gloves,South,6/30/2024,12,25,300," 3,385,000.00 "
1019,Cus1156,Shoes,East,7/31/2024,5,15,75," 1,773,875.00 "
1020,Cus1368,Hat,West,8/31/2024,7,50,350," 1,095,400.00 "
1001,Cus1201,Shirt,North,1/31/2023,5,20,100," 1,411,800.00 "
1002,Cus1422,Shoes,South,2/28/2023,10,50,500," 3,384,700.00 "
1003,Cus1031,Hat,East,3/31/2023,7,15,105," 1,773,800.00 "
1004,Cus1012,Socks,West,4/30/2023,3,5,15," 1,095,050.00 "
1005,Cus1157,Jacket,North,5/31/2023,2,60,120," 1,411,700.00 "
1006,Cus1225,Gloves,South,6/30/2023,8,25,200," 3,384,200.00 "
1007,Cus1338,Shirt,East,7/31/2023,12,40,480," 1,773,695.00 "
1008,Cus1090,Shoes,West,8/31/2023,4,15,60," 1,095,035.00 "
1009,Cus1360,Hat,North,9/30/2023,7,10,70," 1,411,580.00 "
1010,Cus1148,Socks,South,10/31/2023,9,30,270," 3,384,000.00 "
1011,Cus1121,Jacket,East,11/30/2023,6,35,210," 1,773,215.00 "
1012,Cus1026,Gloves,West,12/31/2023,5,20,100," 1,094,975.00 "
1013,Cus1124,Shirt,North,1/31/2024,8,50,400," 1,411,510.00 "
1014,Cus1335,Shoes,South,2/29/2024,10,60,600," 3,383,730.00 "
1015,Cus1376,Hat,East,3/31/2024,11,10,110," 1,773,005.00 "
1016,Cus1427,Socks,West,4/30/2024,4,20,80," 1,094,875.00 "
1017,Cus1184,Jacket,North,5/31/2024,3,30,90," 1,411,110.00 "
1018,Cus1290,Gloves,South,6/30/2024,12,25,300," 3,383,130.00 "
1019,Cus1021,Shoes,East,7/31/2024,5,15,75," 1,772,895.00 "
1020,Cus1269,Hat,West,8/31/2024,7,50,350," 1,094,795.00 "
1001,Cus1320,Shirt,North,1/31/2023,5,20,100," 1,411,020.00 "
1002,Cus1363,Shoes,South,2/28/2023,10,50,500," 3,382,830.00 "
1003,Cus1369,Hat,East,3/31/2023,7,15,105," 1,772,820.00 "
1004,Cus1195,Socks,West,4/30/2023,3,5,15," 1,094,445.00 "
1005,Cus1404,Jacket,North,5/31/2023,2,60,120," 1,410,920.00 "
1006,Cus1412,Gloves,South,6/30/2023,8,25,200," 3,382,330.00 "
1007,Cus1342,Shirt,East,7/31/2023,12,40,480," 1,772,715.00 "
1008,Cus1253,Shoes,West,8/31/2023,4,15,60," 1,094,430.00 "
1009,Cus1439,Hat,North,9/30/2023,7,10,70," 1,410,800.00 "
1010,Cus1489,Socks,South,10/31/2023,9,30,270," 3,382,130.00 "
1011,Cus1480,Jacket,East,11/30/2023,6,35,210," 1,772,235.00 "
1012,Cus1315,Gloves,West,12/31/2023,5,20,100," 1,094,370.00 "
1013,Cus1301,Shirt,North,1/31/2024,8,50,400," 1,410,730.00 "
1014,Cus1330,Shoes,South,2/29/2024,10,60,600," 3,381,860.00 "
1015,Cus1245,Hat,East,3/31/2024,11,10,110," 1,772,025.00 "
1016,Cus1458,Socks,West,4/30/2024,4,20,80," 1,094,270.00 "
1017,Cus1320,Jacket,North,5/31/2024,3,30,90," 1,410,330.00 "
1018,Cus1416,Gloves,South,6/30/2024,12,25,300," 3,381,260.00 "
1019,Cus1233,Shoes,East,7/31/2024,5,15,75," 1,771,915.00 "
1020,Cus1047,Hat,West,8/31/2024,7,50,350," 1,094,190.00 "
1001,Cus1330,Shirt,North,1/31/2023,5,20,100," 1,410,240.00 "
1002,Cus1440,Shoes,South,2/28/2023,10,50,500," 3,380,960.00 "
1003,Cus1500,Hat,East,3/31/2023,7,15,105," 1,771,840.00 "
1004,Cus1267,Socks,West,4/30/2023,3,5,15," 1,093,840.00 "
1005,Cus1401,Jacket,North,5/31/2023,2,60,120," 1,410,140.00 "
1006,Cus1288,Gloves,South,6/30/2023,8,25,200," 3,380,460.00 "
1007,Cus1471,Shirt,East,7/31/2023,12,40,480," 1,771,735.00 "
1008,Cus1484,Shoes,West,8/31/2023,4,15,60," 1,093,825.00 "
1009,Cus1001,Hat,North,9/30/2023,7,10,70," 1,410,020.00 "
1010,Cus1430,Socks,South,10/31/2023,9,30,270," 3,380,260.00 "
1011,Cus1113,Jacket,East,11/30/2023,6,35,210," 1,771,255.00 "
1012,Cus1479,Gloves,West,12/31/2023,5,20,100," 1,093,765.00 "
1013,Cus1192,Shirt,North,1/31/2024,8,50,400," 1,409,950.00 "
1014,Cus1272,Shoes,South,2/29/2024,10,60,600," 3,379,990.00 "
1015,Cus1331,Hat,East,3/31/2024,11,10,110," 1,771,045.00 "
1016,Cus1274,Socks,West,4/30/2024,4,20,80," 1,093,665.00 "
1017,Cus1459,Jacket,North,5/31/2024,3,30,90," 1,409,550.00 "
1018,Cus1127,Gloves,South,6/30/2024,12,25,300," 3,379,390.00 "
1019,Cus1180,Shoes,East,7/31/2024,5,15,75," 1,770,935.00 "
1020,Cus1403,Hat,West,8/31/2024,7,50,350," 1,093,585.00 "
1001,Cus1278,Shirt,North,1/31/2023,5,20,100," 1,409,460.00 "
1002,Cus1283,Shoes,South,2/28/2023,10,50,500," 3,379,090.00 "
1003,Cus1207,Hat,East,3/31/2023,7,15,105," 1,770,860.00 "
1004,Cus1464,Socks,West,4/30/2023,3,5,15," 1,093,235.00 "
1005,Cus1139,Jacket,North,5/31/2023,2,60,120," 1,409,360.00 "
1006,Cus1006,Gloves,South,6/30/2023,8,25,200," 3,378,590.00 "
1007,Cus1356,Shirt,East,7/31/2023,12,40,480," 1,770,755.00 "
1008,Cus1343,Shoes,West,8/31/2023,4,15,60," 1,093,220.00 "
1009,Cus1191,Hat,North,9/30/2023,7,10,70," 1,409,240.00 "
1010,Cus1460,Socks,South,10/31/2023,9,30,270," 3,378,390.00 "
1011,Cus1251,Jacket,East,11/30/2023,6,35,210," 1,770,275.00 "
1012,Cus1484,Gloves,West,12/31/2023,5,20,100," 1,093,160.00 "
1013,Cus1157,Shirt,North,1/31/2024,8,50,400," 1,409,170.00 "
1014,Cus1259,Shoes,South,2/29/2024,10,60,600," 3,378,120.00 "
1015,Cus1225,Hat,East,3/31/2024,11,10,110," 1,770,065.00 "
1016,Cus1288,Socks,West,4/30/2024,4,20,80," 1,093,060.00 "
1017,Cus1258,Jacket,North,5/31/2024,3,30,90," 1,408,770.00 "
1018,Cus1205,Gloves,South,6/30/2024,12,25,300," 3,377,520.00 "
1019,Cus1104,Shoes,East,7/31/2024,5,15,75," 1,769,955.00 "
1020,Cus1161,Hat,West,8/31/2024,7,50,350," 1,092,980.00 "
1001,Cus1055,Shirt,North,1/31/2023,5,20,100," 1,408,680.00 "
1002,Cus1469,Shoes,South,2/28/2023,10,50,500," 3,377,220.00 "
1003,Cus1008,Hat,East,3/31/2023,7,15,105," 1,769,880.00 "
1004,Cus1070,Socks,West,4/30/2023,3,5,15," 1,092,630.00 "
1005,Cus1317,Jacket,North,5/31/2023,2,60,120," 1,408,580.00 "
1006,Cus1288,Gloves,South,6/30/2023,8,25,200," 3,376,720.00 "
1007,Cus1147,Shirt,East,7/31/2023,12,40,480," 1,769,775.00 "
1008,Cus1419,Shoes,West,8/31/2023,4,15,60," 1,092,615.00 "
1009,Cus1111,Hat,North,9/30/2023,7,10,70," 1,408,460.00 "
1010,Cus1379,Socks,South,10/31/2023,9,30,270," 3,376,520.00 "
1011,Cus1393,Jacket,East,11/30/2023,6,35,210," 1,769,295.00 "
1012,Cus1446,Gloves,West,12/31/2023,5,20,100," 1,092,555.00 "
1013,Cus1227,Shirt,North,1/31/2024,8,50,400," 1,408,390.00 "
1014,Cus1455,Shoes,South,2/29/2024,10,60,600," 3,376,250.00 "
1015,Cus1174,Hat,East,3/31/2024,11,10,110," 1,769,085.00 "
1016,Cus1228,Socks,West,4/30/2024,4,20,80," 1,092,455.00 "
1017,Cus1354,Jacket,North,5/31/2024,3,30,90," 1,407,990.00 "
1018,Cus1146,Gloves,South,6/30/2024,12,25,300," 3,375,650.00 "
1019,Cus1447,Shoes,East,7/31/2024,5,15,75," 1,768,975.00 "
1020,Cus1074,Hat,West,8/31/2024,7,50,350," 1,092,375.00 "
1001,Cus1418,Shirt,North,1/31/2023,5,20,100," 1,407,900.00 "
1002,Cus1108,Shoes,South,2/28/2023,10,50,500," 3,375,350.00 "
1003,Cus1108,Hat,East,3/31/2023,7,15,105," 1,768,900.00 "
1004,Cus1031,Socks,West,4/30/2023,3,5,15," 1,092,025.00 "
1005,Cus1401,Jacket,North,5/31/2023,2,60,120," 1,407,800.00 "
1006,Cus1037,Gloves,South,6/30/2023,8,25,200," 3,374,850.00 "
1007,Cus1113,Shirt,East,7/31/2023,12,40,480," 1,768,795.00 "
1008,Cus1063,Shoes,West,8/31/2023,4,15,60," 1,092,010.00 "
1009,Cus1480,Hat,North,9/30/2023,7,10,70," 1,407,680.00 "
1010,Cus1347,Socks,South,10/31/2023,9,30,270," 3,374,650.00 "
1011,Cus1218,Jacket,East,11/30/2023,6,35,210," 1,768,315.00 "
1012,Cus1098,Gloves,West,12/31/2023,5,20,100," 1,091,950.00 "
1013,Cus1361,Shirt,North,1/31/2024,8,50,400," 1,407,610.00 "
1014,Cus1252,Shoes,South,2/29/2024,10,60,600," 3,374,380.00 "
1015,Cus1282,Hat,East,3/31/2024,11,10,110," 1,768,105.00 "
1016,Cus1261,Socks,West,4/30/2024,4,20,80," 1,091,850.00 "
1017,Cus1387,Jacket,North,5/31/2024,3,30,90," 1,407,210.00 "
1018,Cus1342,Gloves,South,6/30/2024,12,25,300," 3,373,780.00 "
1019,Cus1281,Shoes,East,7/31/2024,5,15,75," 1,767,995.00 "
1020,Cus1074,Hat,West,8/31/2024,7,50,350," 1,091,770.00 "
1001,Cus1345,Shirt,North,1/31/2023,5,20,100," 1,407,120.00 "
1002,Cus1466,Shoes,South,2/28/2023,10,50,500," 3,373,480.00 "
1003,Cus1414,Hat,East,3/31/2023,7,15,105," 1,767,920.00 "
1004,Cus1099,Socks,West,4/30/2023,3,5,15," 1,091,420.00 "
1005,Cus1044,Jacket,North,5/31/2023,2,60,120," 1,407,020.00 "
1006,Cus1392,Gloves,South,6/30/2023,8,25,200," 3,372,980.00 "
1007,Cus1444,Shirt,East,7/31/2023,12,40,480," 1,767,815.00 "
1008,Cus1334,Shoes,West,8/31/2023,4,15,60," 1,091,405.00 "
1009,Cus1324,Hat,North,9/30/2023,7,10,70," 1,406,900.00 "
1010,Cus1156,Socks,South,10/31/2023,9,30,270," 3,372,780.00 "
1011,Cus1134,Jacket,East,11/30/2023,6,35,210," 1,767,335.00 "
1012,Cus1108,Gloves,West,12/31/2023,5,20,100," 1,091,345.00 "
1013,Cus1489,Shirt,North,1/31/2024,8,50,400," 1,406,830.00 "
1014,Cus1090,Shoes,South,2/29/2024,10,60,600," 3,372,510.00 "
1015,Cus1055,Hat,East,3/31/2024,11,10,110," 1,767,125.00 "
1016,Cus1416,Socks,West,4/30/2024,4,20,80," 1,091,245.00 "
1017,Cus1464,Jacket,North,5/31/2024,3,30,90," 1,406,430.00 "
1018,Cus1129,Gloves,South,6/30/2024,12,25,300," 3,371,910.00 "
1019,Cus1113,Shoes,East,7/31/2024,5,15,75," 1,767,015.00 "
1020,Cus1044,Hat,West,8/31/2024,7,50,350," 1,091,165.00 "
1001,Cus1152,Shirt,North,1/31/2023,5,20,100," 1,406,340.00 "
1002,Cus1102,Shoes,South,2/28/2023,10,50,500," 3,371,610.00 "
1003,Cus1308,Hat,East,3/31/2023,7,15,105," 1,766,940.00 "
1004,Cus1106,Socks,West,4/30/2023,3,5,15," 1,090,815.00 "
1005,Cus1052,Jacket,North,5/31/2023,2,60,120," 1,406,240.00 "
1006,Cus1338,Gloves,South,6/30/2023,8,25,200," 3,371,110.00 "
1007,Cus1317,Shirt,East,7/31/2023,12,40,480," 1,766,835.00 "
1008,Cus1166,Shoes,West,8/31/2023,4,15,60," 1,090,800.00 "
1009,Cus1075,Hat,North,9/30/2023,7,10,70," 1,406,120.00 "
1010,Cus1417,Socks,South,10/31/2023,9,30,270," 3,370,910.00 "
1011,Cus1284,Jacket,East,11/30/2023,6,35,210," 1,766,355.00 "
1012,Cus1129,Gloves,West,12/31/2023,5,20,100," 1,090,740.00 "
1013,Cus1458,Shirt,North,1/31/2024,8,50,400," 1,406,050.00 "
1014,Cus1270,Shoes,South,2/29/2024,10,60,600," 3,370,640.00 "
1015,Cus1448,Hat,East,3/31/2024,11,10,110," 1,766,145.00 "
1016,Cus1090,Socks,West,4/30/2024,4,20,80," 1,090,640.00 "
1017,Cus1128,Jacket,North,5/31/2024,3,30,90," 1,405,650.00 "
1018,Cus1136,Gloves,South,6/30/2024,12,25,300," 3,370,040.00 "
1019,Cus1222,Shoes,East,7/31/2024,5,15,75," 1,766,035.00 "
1020,Cus1073,Hat,West,8/31/2024,7,50,350," 1,090,560.00 "
1001,Cus1452,Shirt,North,1/31/2023,5,20,100," 1,405,560.00 "
1002,Cus1203,Shoes,South,2/28/2023,10,50,500," 3,369,740.00 "
1003,Cus1487,Hat,East,3/31/2023,7,15,105," 1,765,960.00 "
1004,Cus1082,Socks,West,4/30/2023,3,5,15," 1,090,210.00 "
1005,Cus1327,Jacket,North,5/31/2023,2,60,120," 1,405,460.00 "
1006,Cus1484,Gloves,South,6/30/2023,8,25,200," 3,369,240.00 "
1007,Cus1447,Shirt,East,7/31/2023,12,40,480," 1,765,855.00 "
1008,Cus1257,Shoes,West,8/31/2023,4,15,60," 1,090,195.00 "
1009,Cus1178,Hat,North,9/30/2023,7,10,70," 1,405,340.00 "
1010,Cus1180,Socks,South,10/31/2023,9,30,270," 3,369,040.00 "
